id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,number_of_reviews_ltm
25192685,"FREE PICK-UP ※ 3-min ASOK Skytrain, Netflix, Pool",30386490,N'Dee,Vadhana,13.73671,100.56266,Entire home/apt,5114,1,135,2022-12-26,2.41,23,20
25194208,The best room n clean  @ Chatujak station,190370477,Jin,Chatu Chak,13.79753,100.55608,Private room,3200,7,3,2018-07-20,0.05,1,0
25432174,P&R Residence Superior01,70413,Patiyuth,Bang Rak,13.72835,100.51439,Private room,1150,30,3,2019-12-29,0.07,3,0
25434238,Comfy Check-in My Hostel (Private 2 beds-deluxe),51074483,Nuttawut,Ratchathewi,13.75098,100.52924,Private room,300000,1,6,2019-07-09,0.12,5,0
25434663,Comfy Check-in My Hostel (Private 3 beds),51074483,Nuttawut,Ratchathewi,13.74978,100.52896,Private room,300000,1,2,2019-12-29,0.04,5,0
25199247,"L30 - Stylish 1 BR with Sky Pool, Sukhumvit BTS!",123828822,Sara,Khlong Toei,13.71,100.59421,Entire home/apt,1300,25,35,2022-12-03,0.63,22,7
25201759,BTS Bang Wa Station 2000 feets Room 105,58085894,Thap,Phasi Charoen,13.723,100.44893,Private room,650,1,1,2019-07-05,0.02,3,0
25435163,Newly Built Modern 3-Bedroom Villa wt Private Pool,25823150,Sumana,Lat Phrao,13.80186,100.61327,Entire home/apt,15831,3,8,2020-03-04,0.16,1,0
24912040,"Near thonglor,night life + trendy modern",56923341,Lau,Vadhana,13.74315,100.58194,Entire home/apt,1199,3,2,2018-08-10,0.04,1,0
25215723,Four Sisters Homestay :Family Room/China town/BKK,190519081,Nissorn,Samphanthawong,13.73171,100.51288,Private room,750,1,1,2019-12-23,0.03,5,0
25216011,Four Sisters Homestay :Family Room/China town/BKK,190519081,Nissorn,Samphanthawong,13.73255,100.51481,Private room,1050,1,6,2019-04-17,0.11,5,0
25220529,No.4 Duplex Lounge 5m to BTS Asoke for Frns&Family,106351343,Cornerstone,Khlong Toei,13.73365,100.56437,Entire home/apt,6031,1,48,2022-12-05,0.92,4,11
25264305,YOUR ! safe place. 5min from Airport. 5 star rated,181653171,Dennis,Lat Krabang,13.71979,100.77729,Private room,650,1,133,2022-12-23,2.41,1,16
24922363,AVANI Deluxe Room - Excluded Breakfast - Comfort with modern amenities - Self controlled air-conditioning - 40” LCD TV - Rain Shower,187647176,Grand Mercure Bangkok Atrium,Huai Khwang,13.74819,100.56948,Hotel room,4540,1,1,2018-06-22,0.02,11,0
25266121,3 BD - Luxury Thai Pool Villa in Sukumvit 24,8336931,Tontrakun,Khlong Toei,13.72076,100.56511,Entire home/apt,17886,365,41,2022-10-31,0.74,3,6
24922436,AVANI Premier Room with Breakfast - Comfort with modern amenities - Self controlled air-conditioning - 40” LCD TV - Shower over bath,187647176,Grand Mercure Bangkok Atrium,Huai Khwang,13.74788,100.57111,Hotel room,4775,1,4,2018-11-10,0.07,11,0
24922455,AVANI Premier Room - Excluded Breakfast - Comfort with modern amenities - Self controlled air-conditioning - 40” LCD TV - Shower over bath,187647176,Grand Mercure Bangkok Atrium,Huai Khwang,13.74777,100.56944,Hotel room,4069,1,1,2018-06-24,0.02,11,0
25981890,❤  CBD Rachaprasong Shopping | 100m BTS Ploenchit,95548084,Mod Apiluk,Vadhana,13.74499,100.55079,Entire home/apt,3500,1,112,2022-10-17,2.03,25,9
25982098,The Half Moon No.2 - WiFi+MRT(near Chatuchak),62029943,Alilada,Bang Sue,13.81765,100.53252,Entire home/apt,1500,30,77,2020-03-02,1.55,2,0
25444219,限时特价步行可达EK，碧亚威试管医院，全新高品质一室一厅 822,119203329,Leona,Huai Khwang,13.75554,100.57617,Entire home/apt,900,30,111,2022-06-17,1.99,20,1
25297102,2 Bedroom Apartment in Old town Bangkok (Max. 5pp),32113789,Chaninthorn,Pom Prap Sattru Phai,13.75061,100.51141,Entire home/apt,2100,2,18,2022-12-06,0.33,3,4
25305365,Private Modern Living Top View BKK #2@ Bangson MRT,33648272,Jeenie,Bang Sue,13.82326,100.53257,Entire home/apt,1200,28,28,2020-08-15,0.51,22,0
25984958,"Studio,5min walk Skytrain Asoke,WiFi,Terminal21",24021888,Maitria Hotel Sukhumvit 18,Khlong Toei,13.73236,100.56338,Private room,4871,1,1,2019-01-06,0.02,12,0
25472861,"Bunker, the anonymous studio: convenience in style",117247424,Banjapat,Bang Rak,13.72604,100.53111,Entire home/apt,1200,1,56,2022-12-09,1.01,2,20
25473006,"R1 ★Stylist House★1m to Airp train, 5m to Platinum",192217276,Pratunam Design,Ratchathewi,13.75447,100.54225,Entire home/apt,3792,1,128,2022-12-07,2.3,9,34
25474019,"R3 ★Ultra Modern★ 1m to Airp train, 5m to Platinum",192217276,Pratunam Design,Ratchathewi,13.75447,100.54225,Entire home/apt,2039,1,114,2022-11-23,2.04,9,31
25474788,★ PRATUNAM | MODERN ROOM | 1 MIN WALK TO TRAIN,192217276,Pratunam Design,Ratchathewi,13.75447,100.54225,Entire home/apt,2416,1,94,2022-11-30,1.69,9,24
25354105,2Br 53Sq.m. Riverview Sukhumvit BTS Bitec Bangna,15623592,Patanida,Bang Na,13.67424,100.60168,Entire home/apt,1400,30,10,2022-12-11,0.18,1,3
25987858,Avatar Suites by Axis,195340331,Ashish,Vadhana,13.74468,100.55657,Entire home/apt,5727,1,3,2022-12-25,0.07,2,1
25358983,2Bed2BathApt/River view/BTS Surasak/Sathorn/Silom,191486232,Apiradee,Bang Rak,13.71951,100.51949,Entire home/apt,935,30,14,2022-10-17,0.28,2,4
25363374,Citrus 11 : Cozy Room only near BTS Nana,378180502,Panitchaya,Vadhana,13.74483,100.55543,Hotel room,3428,1,2,2018-12-28,0.04,22,0
25364669,No.3 Duplex lounge 5m to BTS Asoke for Frns&Family,106351343,Cornerstone,Khlong Toei,13.73342,100.56263,Private room,2700,1,14,2022-12-10,0.27,4,1
25364884,"Super Low Price精装套房可提供中文咨询,让您無障碍畅游泰国",102842852,Taco,Phra Khanong,13.70341,100.60313,Entire home/apt,2900,1,35,2020-03-04,0.64,3,0
26017477,6 minutes to Siam Square with Bangkok Skyline view,192978480,Givezy,Ratchathewi,13.75228,100.53385,Entire home/apt,964,90,5,2020-04-19,0.1,1,0
26019914,Top View BKK Modern Living #1 @ Bangson  MRT,33648272,Jeenie,Bang Sue,13.82335,100.53269,Entire home/apt,1200,1,56,2020-04-16,1.02,22,0
26039562,"Great price, 100m Short walk to BTS, Why stay far?",95548084,Mod Apiluk,Parthum Wan,13.7438,100.54967,Entire home/apt,3743,1,118,2022-02-12,2.15,25,1
25479408,Subnaidin Coconut Farm - Coconut House,138912570,Supansa,Phasi Charoen,13.72161,100.4583,Entire home/apt,2190,1,1,2019-12-14,0.03,2,0
25491603,"""Mi-Wood"" Cosy home@ASOK & 8min Walk to MRT QSNCC",13513301,Xin,Khlong Toei,13.724496,100.563232,Entire home/apt,1430,4,73,2022-11-25,1.33,1,11
25491845,ฺBangkok Sanookdee (room for 2),187263616,Noparat,Khlong San,13.72314,100.50341,Hotel room,683,1,6,2022-05-22,0.11,5,1
25382964,曼谷市中心汇狂地铁出口5分钟 华人高评价必住民宿 建兴酒家 曼谷最大火车夜市 代购按摩街自由行首选4,105689479,Taosiam,Huai Khwang,13.78081,100.57589,Private room,600,1,49,2020-02-15,0.88,34,0
25522757,"H2 ★Designer Room★ 1m to BTS, 5m to Siam, MBK",171252861,Siam Nitra,Ratchathewi,13.74969,100.53102,Entire home/apt,2290,1,27,2022-11-07,0.51,8,7
25522759,"★ SPECIAL DISCOUNT ★ 1m to BTS, 5m to Siam, MBK",171252861,Siam Nitra,Ratchathewi,13.74969,100.53102,Entire home/apt,2490,1,17,2022-12-12,0.32,8,3
25522780,"H4 ★ Designer Room★ 1m to BTS, 5m to Siam, MBK",171252861,Siam Nitra,Ratchathewi,13.74969,100.53102,Entire home/apt,2690,1,46,2022-11-28,0.87,8,5
25523792,1 BR Service Apt.  (5 mins to Emquartier/BTS),132758342,Mo,Khlong Toei,13.72704,100.57166,Entire home/apt,1600,2,42,2022-12-25,0.84,10,11
26043475,Private Home - with local family of 3!,195738421,Alisa,Chatu Chak,13.83266,100.5721,Private room,4071,1,8,2019-05-27,0.15,1,0
26050356,Service apartment 1.5 km Subway Huai Khwang,159375409,Mok,Huai Khwang,13.77074,100.58324,Private room,798,1,1,2019-01-01,0.02,13,0
25421225,★BTS Mochit★MRT/VVIPGarden/JJ Market/5Star/Pool,121366207,Lily,Chatu Chak,13.8059,100.55543,Entire home/apt,1479,20,19,2020-06-26,0.35,2,0
25422981,Bangkok Local and cosy for budget traveller,43615744,Ranida,Suanluang,13.73423,100.63027,Private room,550,1,2,2019-12-15,0.04,1,0
25526549,Superview2bedrooms63sqLuxuryCondo/PoolGymBTS:OnNut,178038733,Yang,Vadhana,13.71336,100.59951,Entire home/apt,1399,30,100,2022-11-30,1.81,1,10
25548273,"2Houses+10Bed+10Bath, Daily Cleaning, Free Pick Up",6906718,Anne Araya,Phra Khanong,13.6988,100.60699,Entire home/apt,18000,1,3,2020-01-28,0.06,25,0
25551778,Double Room Best Location in Old town+Breakfast,14391623,Sasi,Phra Nakhon,13.74779,100.49878,Hotel room,980,1,83,2022-12-11,1.5,24,6
25426658,Bangkae 30sqm Near the Shopping Malll,64508602,Thanapoj,Bang Khae,13.70959,100.40833,Entire home/apt,571,2,12,2022-11-16,0.24,4,3
25428278,Compact and functional room service,81290019,Pornpen,Bang Khen,13.86561,100.61749,Private room,850,1,1,2018-09-16,0.02,1,0
25552894,Private 4 Bed Dorm in Silom with shared bathroom,16210515,Vice,Bang Rak,13.72389,100.52235,Private room,1400,1,1,2020-01-01,0.03,5,0
25562943,Service Apartment 1.5 km. MRT Huai Khwang,159375409,Mok,Huai Khwang,13.7696,100.58279,Private room,690,1,4,2019-01-14,0.07,13,0
25570470,chill window room 1.5 km. From tourist main center,150831380,Slalee,Phra Nakhon,13.76404,100.50232,Private room,506,2,80,2022-12-12,1.47,1,34
26066199,Service Apartment 1.5 km. From Huai Khwang MRT,159375409,Mok,Huai Khwang,13.76873,100.58396,Private room,650,1,1,2019-02-10,0.02,13,0
26070261,"Budget Room for 2-4 persons, 2min to MRT",21970931,Nui,Bang Sue,13.81975,100.5297,Entire home/apt,741,5,84,2022-11-25,1.56,22,23
26513589,"Convenient, peaceful and friendly the prime11.",35047481,สุวิมล,Vadhana,13.74416,100.55753,Private room,1780,30,3,2022-10-26,0.33,2,3
26539602,Holiday home Monthly stay,12687499,Tenny,Suanluang,13.74493,100.62957,Entire home/apt,2800,7,9,2020-01-09,0.17,1,0
26090078,"1 Bedroom, BTS Phrom Phong, Sukhumvit",21191904,Pu,Khlong Toei,13.72632,100.56459,Entire home/apt,1223,30,16,2022-12-20,0.33,2,6
26099418,An oasis in Sukhummvit. Easy access to sky train,25448793,Jo,Phra Khanong,13.68632,100.60494,Entire home/apt,990,4,4,2022-11-25,0.08,2,1
26550365,Zee Thai Hostel Khaosan:Private Room Double bed 18,123827255,Zee Thai,Phra Nakhon,13.76289,100.50448,Private room,543,1,3,2019-09-23,0.06,18,0
26550582,Zee Thai Hostel Khaosan:Private Room Double bed 19,123827255,Zee Thai,Phra Nakhon,13.76478,100.50247,Hotel room,557,1,42,2022-08-29,0.79,18,2
26550729,Zee Thai Hostel Khaosan:Private Room Double bed 20,123827255,Zee Thai,Phra Nakhon,13.76298,100.50433,Hotel room,543,1,32,2022-10-07,0.6,18,2
26550975,Zee Thai Hostel Khaosan:Private Room Double bed 21,123827255,Zee Thai,Phra Nakhon,13.76308,100.50362,Private room,557,1,4,2019-11-02,0.08,18,0
26551095,Zee Thai Hostel Khaosan:Private Room Double bed 22,123827255,Zee Thai,Phra Nakhon,13.76416,100.50225,Private room,557,1,3,2020-02-18,0.06,18,0
26551234,Zee Thai Hostel Khaosan:Private Room Double bed 23,123827255,Zee Thai,Phra Nakhon,13.76493,100.50254,Private room,557,1,5,2019-12-29,0.11,18,0
26551348,Zee Thai Hostel Khaosan:Private Room Double bed 24,123827255,Zee Thai,Phra Nakhon,13.7635,100.50248,Private room,557,1,33,2022-09-05,0.66,18,9
26579726,120sqm. cozy family 2Bedroom near Central Bangna,9197687,Athipat,Bang Na,13.672964096069336,100.63434600830078,Entire home/apt,2400,7,4,2022-08-12,0.08,1,2
26580265,"A2.5 Family room in Pratunam mkt, Nr Platinum mall",199865430,Anny,Ratchathewi,13.755,100.53919,Private room,1550,2,76,2022-12-28,1.41,1,17
26111700,Whole House/3BR/BRT/Free WiFi&Housekeeping,14460407,Pichai,Bang Kho laen,13.68981,100.49931,Entire home/apt,6500,1,1,2019-01-01,0.02,1,0
26121134,The Orientale | Double Deluxe | Foody | 500m MRT,196132720,The Orientale,Samphanthawong,13.73817,100.51302,Hotel room,1593,1,35,2021-04-07,0.65,4,0
26121530,The Orientale | Double bed | Foody | 500m MRT,196132720,The Orientale,Pom Prap Sattru Phai,13.73955,100.51432,Hotel room,1467,1,76,2021-09-04,1.38,4,0
26121895,The Orientale | Studio room | Foody | 500m MRT,196132720,The Orientale,Samphanthawong,13.73815,100.51386,Hotel room,2052,1,24,2020-01-10,0.44,4,0
26140474,COZY Room❤BTS Bangna❤BITEC❤Rod Fai Market/k,189277592,Kanok,Bang Na,13.67192,100.60641,Entire home/apt,1444,2,1,2018-12-12,0.02,1,0
25605727,"Next to MRTpurpleLine Wongsawang, Relaxing Condo",15838378,Charnwet,Bang Sue,13.82982,100.52612,Private room,950,30,8,2020-04-30,0.15,2,0
25630119,Cosy​ comfy Condo great for 1-6-month working trip,193107295,Sasivimon,Lak Si,13.8567,100.54847,Private room,1000,30,13,2022-04-10,0.24,1,1
26582753,Nice big apartment city center 3 minutes to BTS,105353950,Vina,Bang Rak,13.72386,100.52884,Entire home/apt,4000,3,33,2022-12-10,0.61,6,11
26582841,"Spacious Room for 2-4 persons, 2min to MRT",21970931,Nui,Bang Sue,13.82887,100.52606,Entire home/apt,1457,15,63,2022-12-12,1.18,22,16
26608873,Family Room #3 : 2 bed / 2 bath,180473956,Abe,Khlong Toei,13.72134,100.58035,Private room,1038,2,78,2022-12-20,1.44,8,15
25642629,Iris Avenue(ลาดกระบัง-สุวรรณภูมิ)1.5ลบ เฟอร์ฯครบ พร้อมอยู่,192597790,Supawan,Lat Krabang,13.72062,100.71944,Private room,799,1,1,2018-06-06,0.02,2,0
26156983,3 bedroom 175m2 apartment near Emporium,171082741,Wiset,Vadhana,13.74133,100.56773,Entire home/apt,8999,2,2,2019-04-15,0.04,22,0
26611808,Family Room #6: 2 bed / 1.5 bath,180473956,Abe,Khlong Toei,13.72154,100.57928,Private room,1019,2,55,2022-12-07,1.03,8,10
26612016,1 Private room in downtown near Bangkok Hospital,46987508,Chompu,Huai Khwang,13.74455,100.58334,Private room,1200,2,38,2022-12-19,0.74,1,8
25647011,Pool View Cozy Living Rich Park @ Bangson MRT,33648272,Jeenie,Bang Sue,13.82332,100.53261,Entire home/apt,1200,14,43,2020-09-06,0.78,22,0
26163651,Modern & Cozy Condo for ALL - WIFI available(中文可用),53849895,Philip,Bang Sue,13.82869,100.52903,Entire home/apt,1004,2,1,2018-12-11,0.02,1,0
26170992,Yaksa Private - Triple Room (Bunk Bed),30908537,Yaksa Private,Ratchathewi,13.7548,100.53496,Hotel room,1400,1,1,2018-10-28,0.02,1,0
26612092,Hostel / Kids Room #5A: 2 Single bed / 1 bath,180473956,Abe,Khlong Toei,13.72023,100.57998,Private room,479,3,5,2020-03-23,0.1,8,0
25652294,Cosy 1bedroom 200m from MRT Ratchada,25969793,Ciline,Din Daeng,13.79886,100.57454,Entire home/apt,750,30,4,2022-11-08,0.36,1,4
25653209,Vegan/Vegetarian Bed&Breakfast in Old BKK_BLUE3,193189074,Tapatt,Bangkok Noi,13.76556,100.47445,Private room,2271,1,86,2022-12-26,1.76,5,7
26175924,Craftsman Bangkok Studio SK 01,196741252,Piyanit,Phaya Thai,13.78847,100.54547,Private room,2114,1,11,2019-01-01,0.21,9,0
26203294,Brand New Luxury 2 Bedroom Condo. Great Location!,52266189,Mal,Suanluang,13.73882,100.64139,Entire home/apt,1200,28,6,2022-11-12,0.11,2,1
26234696,The Prima Residence # SUPERIOR ROOM,126528166,The Prima,Don Mueang,13.91187,100.59379,Private room,1150,1,4,2019-03-31,0.08,4,0
26234905,The Prima Residence # DELUXE ROOM,126528166,The Prima,Don Mueang,13.9141,100.59366,Private room,1100,1,2,2019-01-04,0.04,4,0
26238451,Vegan/Vegetarian Bed&Breakfast in Old BKK_ORANGE3,193189074,Tapatt,Bangkok Noi,13.76613,100.47269,Private room,2457,1,4,2020-02-29,0.08,5,0
26241941,Riverview 1bdr condo with river view near bts pier,57035485,Wilson,Bang Na,13.67462,100.60331,Entire home/apt,1000,135,1,2022-05-05,0.13,2,1
25660661,Storey1-Khao san 10mins Good river trip,69640446,Chanyika & Tang Mo,Bang Phlat,13.77288,100.49429,Private room,600,2,73,2022-12-14,1.33,3,9
25682371,ริมวิภา RimVibha,189261605,Pichai,Lak Si,13.8598,100.56798,Private room,695,5,20,2022-11-30,0.39,1,6
26645455,2-bedroom Condo near Thailand Cultural Center MRT,19265321,Veerawan,Huai Khwang,13.76711,100.58137,Entire home/apt,1600,14,8,2022-10-31,0.16,1,5
26671616,ASSEMBLY HOSTEL - ROOM1),53512783,Win,Bang Kho laen,13.70601,100.51025,Private room,890,1,17,2019-12-07,0.32,3,0
26261513,"25% Off 2 Beds Bangkok City Luxury Choice, Kitchen",19266319,Alex,Khlong Toei,13.71206,100.59248,Entire home/apt,1365,28,11,2021-07-15,0.2,36,0
26681365,"Private Condo, Bangkok Thailand",170165143,Isira,Din Daeng,13.79807,100.57301,Private room,866,1,14,2020-09-19,0.26,1,0
26262470,"Gorgeous Room for 2-4 persons, 2min to MRT",21970931,Nui,Bang Sue,13.82921,100.52711,Entire home/apt,900,20,49,2022-12-14,0.89,22,9
25699658,Da+ studio No. 4  ( Near Sukhumvit/Asok/Thongloh ),193380969,Norawee,Khlong Toei,13.72653,100.56486,Private room,2057,1,138,2022-12-22,2.5,3,34
26691694,12 Bed Mixed Dorm near Khaosan Road,154517750,Waewwan,Phra Nakhon,13.75883,100.49602,Shared room,364,1,20,2022-11-06,0.37,6,12
26695121,Peaceful House in Local Neighborhood,78092094,Genie,Bangkok Noi,13.75127,100.47127,Entire home/apt,600,1,20,2022-06-06,0.41,4,1
26695979,Clean Cozy Condo BTS bangna Bitec 22T-舒适开间环楼泳池邦纳站,167462792,Nana,Bang Na,13.67378,100.60313,Entire home/apt,788,28,34,2022-10-31,0.63,1,2
25715921,Studio Deluxe walking distance to BTS Phromphong,100622801,Oakwood Residence,Khlong Toei,13.72709,100.56815,Private room,4263,1,1,2019-05-04,0.02,5,0
25751259,"限时特价！步行可达EK,碧亚威试管医院全新高品质高景观 2卧2卫2BR 131",119203329,Leona,Huai Khwang,13.75428,100.57665,Entire home/apt,1580,3,83,2020-01-28,1.5,20,0
26264275,"Fabulous Room, 2min to MRT, near Chatuchak",21970931,Nui,Bang Sue,13.82921,100.52711,Entire home/apt,850,20,60,2022-11-04,1.1,22,16
26267162,Private Room 2 (ON THE BED HOSTEL),70533182,Onthebed,Vadhana,13.74476,100.55158,Hotel room,800,1,7,2020-01-04,0.13,5,0
26267705,infinity pool n skygym 1min Sukhumvit MRT 1bdr T21,57035485,Wilson,Vadhana,13.74008,100.56131,Entire home/apt,1755,198,1,2022-07-04,0.17,2,1
26704724,★Great Location & Price ★ 2B/2B /BTS/Mall/ ❤ City,95548084,Mod Apiluk,Parthum Wan,13.74468,100.54854,Entire home/apt,4843,1,70,2022-07-12,1.29,25,1
26722913,ฺBangkok Sanookdee (home),187263616,Noparat,Khlong San,13.72197,100.50283,Hotel room,2911,1,25,2022-11-26,0.47,5,5
26270440,"Are you looking for a room in Bangkok? Artemis Sukhumvit 77 Condo has got you covered! From stunning views of Bangkok to the cozy.  Artemis’s location is also ideal for travel and work, as it is just a few paces away from the Big C supermarket and BTS",77109496,Wenjia,Suanluang,13.71028,100.62225,Entire home/apt,1500,120,1,2018-12-22,0.02,3,0
25783312,Lumpini Ville On Nut 46 (ลุมพินี วิลล์ อ่อนนุช 46),164928716,Arpaporn,Suanluang,13.71083,100.63344,Entire home/apt,2000,28,1,2018-09-05,0.02,3,0
25790154,"Exceptional location in ❤ of BKK | BathTub, 3- 6px",95548084,Mod Apiluk,Parthum Wan,13.7438,100.54967,Entire home/apt,3286,1,59,2022-07-13,1.07,25,3
25813610,Brand new condominium 3 minute walk to BTS station,38969583,Pornrat,Bang Na,13.66682,100.60359,Entire home/apt,1399,1,24,2022-12-05,0.44,1,11
26281143,Lpn R1 -Sukhumvit 77,187079261,Amelia,Suanluang,13.71208,100.60615,Private room,970,25,2,2019-01-03,0.04,3,0
26281571,SUKHUMVIT 62/1 Near Bangchak BTS_CHATEAU IN TOWN,197587968,Kawin,Phra Khanong,13.69156,100.60667,Entire home/apt,700,5,7,2022-11-27,0.15,1,6
26758468,"Studio,5min walk MRT Sukhumvit,WiFi,Terminal21",24021888,Maitria Hotel Sukhumvit 18,Khlong Toei,13.73214,100.56205,Hotel room,4871,1,2,2019-09-24,0.04,12,0
26758635,New Apartment in Bangkok,201219598,Natee,Phra Nakhon,13.75566,100.50063,Entire home/apt,2909,1,1,2020-02-25,0.03,1,0
26761753,Hyde S11 High FL · Stylish 1BR Suite (BTS Nana),24958189,Stephen,Vadhana,13.743848,100.556435,Entire home/apt,2000,2,110,2022-11-16,2.07,1,35
26304795,Big APT near Khaosan/Grand Palace (up to 4per.) #1,59874191,Angela,Pom Prap Sattru Phai,13.75784,100.5079,Entire home/apt,1056,1,213,2022-12-11,3.89,10,48
25820143,Large studio 1BR Mid Town Sukhumvit31 @Sif #02,194027349,Kasom,Khlong Toei,13.73359,100.56541,Private room,1456,2,78,2022-12-14,1.41,2,11
26779564,曼谷市内公寓 Condo Onnut BTS 小区成熟方面 周边超市按摩菜市场餐厅酒吧商场 出行方便,45672994,Nash,Vadhana,13.71423,100.60127,Entire home/apt,936,28,4,2022-12-15,0.27,1,3
26786113,Family Room #4: 2 bed / 2 bath,180473956,Abe,Khlong Toei,13.72179,100.57951,Private room,899,2,17,2022-12-18,0.33,8,3
25823572,"1 min.to BTS Station, 10 mins. walk to Chatuchak.",30352838,Tossaporn,Phaya Thai,13.79464,100.54929,Private room,793,1,4,2022-06-12,0.08,7,1
25824728,★4BR |100m BTS | 12px I 4-10bed | Mall | Sukhumvit,95548084,Mod Apiluk,Vadhana,13.74333,100.55074,Entire home/apt,6771,1,74,2022-12-13,1.34,25,9
25825618,★Great Location & Price ★ 2BR/6px/BTS/Mall/ ❤ City,95548084,Mod Apiluk,Parthum Wan,13.74277,100.55068,Entire home/apt,4843,1,76,2022-10-25,1.38,25,3
26786889,"GrandDeluxe Studio45sqm, Sathorn, FreeWiFi,nearBRT",8717079,Kriengsak,Yan na wa,13.70199,100.53661,Hotel room,7743,1,1,2022-10-16,0.41,8,1
